table_sql,var_name,file,column_prop,column_type,sql_col,not_null,pk,fk_target
vendor_invoices,vendorInvoices,mm-mro.ts,dueDate,varchar,due_date,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,totalAmount,numericMoney,total_amount,true,false,
vendor_invoices,vendorInvoices,mm-mro.ts,taxAmount,numericMoney,tax_amount,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,currency,varchar,currency,true,false,
vendor_invoices,vendorInvoices,mm-mro.ts,status,varchar,status,true,false,
vendor_invoices,vendorInvoices,mm-mro.ts,matchStatus,varchar,match_status,true,false,
vendor_invoices,vendorInvoices,mm-mro.ts,matchScore,numericMoney,match_score,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,priceVariance,numericMoney,price_variance,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,quantityVariance,numericMoney,quantity_variance,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,glDocumentId,varchar,gl_document_id,false,false,glDocuments.id
vendor_invoices,vendorInvoices,mm-mro.ts,approvedBy,varchar,approved_by,false,false,users.id
vendor_invoices,vendorInvoices,mm-mro.ts,approvedAt,timestamp,approved_at,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,notes,text,notes,false,false,
vendor_invoices,vendorInvoices,mm-mro.ts,createdBy,integer,created_by,true,false,users.id
vendor_invoices,vendorInvoices,mm-mro.ts,createdAt,timestamp,created_at,true,false,
vendor_invoices,vendorInvoices,mm-mro.ts,updatedAt,timestamp,updated_at,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,id,serial,id,false,true,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,invoiceId,varchar,invoice_id,true,false,vendorInvoices.id
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,poLineId,varchar,po_line_id,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,materialId,varchar,material_id,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,description,varchar,description,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,quantity,numericMoney,quantity,true,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,unitPrice,numericMoney,unit_price,true,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,totalPrice,numericMoney,total_price,true,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,poQuantity,numericMoney,po_quantity,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,poUnitPrice,numericMoney,po_unit_price,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,grQuantity,numericMoney,gr_quantity,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,priceMatch,boolean,price_match,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,quantityMatch,boolean,quantity_match,false,false,
vendor_invoice_lines,vendorInvoiceLines,mm-mro.ts,createdAt,timestamp,created_at,true,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,id,serial,id,false,true,
three_way_match_results,threeWayMatchResults,mm-mro.ts,invoiceId,varchar,invoice_id,true,false,vendorInvoices.id
three_way_match_results,threeWayMatchResults,mm-mro.ts,purchaseOrderId,varchar,purchase_order_id,true,false,purchaseOrders.id
three_way_match_results,threeWayMatchResults,mm-mro.ts,goodsReceiptId,varchar,goods_receipt_id,false,false,goodsReceipts.id
three_way_match_results,threeWayMatchResults,mm-mro.ts,poTotalAmount,numericMoney,po_total_amount,true,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,grTotalAmount,numericMoney,gr_total_amount,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,invoiceTotalAmount,numericMoney,invoice_total_amount,true,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,priceVariancePercent,numericMoney,price_variance_percent,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,quantityVariancePercent,numericMoney,quantity_variance_percent,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,overallStatus,varchar,overall_status,true,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,tolerancePercent,numericMoney,tolerance_percent,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,autoApproved,boolean,auto_approved,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,matchedBy,varchar,matched_by,false,false,users.id
three_way_match_results,threeWayMatchResults,mm-mro.ts,matchedAt,timestamp,matched_at,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,notes,text,notes,false,false,
three_way_match_results,threeWayMatchResults,mm-mro.ts,createdAt,timestamp,created_at,true,false,
mro_items,mroItems,mm-mro.ts,id,serial,id,false,true,
mro_items,mroItems,mm-mro.ts,itemCode,varchar,item_code,true,false,
mro_items,mroItems,mm-mro.ts,name,varchar,name,true,false,
mro_items,mroItems,mm-mro.ts,nameRu,varchar,name_ru,false,false,
mro_items,mroItems,mm-mro.ts,category,varchar,category,true,false,
mro_items,mroItems,mm-mro.ts,unit,varchar,unit,true,false,
mro_items,mroItems,mm-mro.ts,minStock,numericMoney,min_stock,false,false,
mro_items,mroItems,mm-mro.ts,maxStock,numericMoney,max_stock,false,false,
mro_items,mroItems,mm-mro.ts,currentStock,numericMoney,current_stock,true,false,
mro_items,mroItems,mm-mro.ts,unitCost,numericMoney,unit_cost,false,false,
mro_items,mroItems,mm-mro.ts,warehouseId,varchar,warehouse_id,false,false,warehouses.id
mro_items,mroItems,mm-mro.ts,isActive,boolean,is_active,true,false,
mro_items,mroItems,mm-mro.ts,createdAt,timestamp,created_at,true,false,
mro_requests,mroRequests,mm-mro.ts,id,serial,id,false,true,
mro_requests,mroRequests,mm-mro.ts,requestNumber,varchar,request_number,true,false,
mro_requests,mroRequests,mm-mro.ts,itemId,varchar,item_id,true,false,mroItems.id
mro_requests,mroRequests,mm-mro.ts,requestedQuantity,numericMoney,requested_quantity,true,false,
mro_requests,mroRequests,mm-mro.ts,approvedQuantity,numericMoney,approved_quantity,false,false,
mro_requests,mroRequests,mm-mro.ts,issuedQuantity,numericMoney,issued_quantity,false,false,
mro_requests,mroRequests,mm-mro.ts,purpose,text,purpose,false,false,
mro_requests,mroRequests,mm-mro.ts,equipmentId,varchar,equipment_id,false,false,
mro_requests,mroRequests,mm-mro.ts,requestedBy,varchar,requested_by,true,false,users.id
mro_requests,mroRequests,mm-mro.ts,department,varchar,department,false,false,
mro_requests,mroRequests,mm-mro.ts,status,varchar,status,true,false,
mro_requests,mroRequests,mm-mro.ts,approvedBy,varchar,approved_by,false,false,users.id
mro_requests,mroRequests,mm-mro.ts,approvedAt,timestamp,approved_at,false,false,
mro_requests,mroRequests,mm-mro.ts,issuedBy,varchar,issued_by,false,false,users.id
mro_requests,mroRequests,mm-mro.ts,issuedAt,timestamp,issued_at,false,false,
mro_requests,mroRequests,mm-mro.ts,notes,text,notes,false,false,
mro_requests,mroRequests,mm-mro.ts,createdAt,timestamp,created_at,true,false,
mro_consumption,mroConsumption,mm-mro.ts,id,serial,id,false,true,
mro_consumption,mroConsumption,mm-mro.ts,requestId,varchar,request_id,false,false,mroRequests.id
mro_consumption,mroConsumption,mm-mro.ts,itemId,varchar,item_id,true,false,mroItems.id
mro_consumption,mroConsumption,mm-mro.ts,quantity,numericMoney,quantity,true,false,
mro_consumption,mroConsumption,mm-mro.ts,unitCost,numericMoney,unit_cost,false,false,
mro_consumption,mroConsumption,mm-mro.ts,totalCost,numericMoney,total_cost,false,false,
mro_consumption,mroConsumption,mm-mro.ts,consumedBy,varchar,consumed_by,true,false,users.id
mro_consumption,mroConsumption,mm-mro.ts,department,varchar,department,false,false,
mro_consumption,mroConsumption,mm-mro.ts,equipmentId,varchar,equipment_id,false,false,
mro_consumption,mroConsumption,mm-mro.ts,purpose,varchar,purpose,false,false,
mro_consumption,mroConsumption,mm-mro.ts,consumedAt,timestamp,consumed_at,true,false,
mro_consumption,mroConsumption,mm-mro.ts,createdAt,timestamp,created_at,true,false,
mro_budgets,mroBudgets,mm-mro.ts,id,serial,id,false,true,
mro_budgets,mroBudgets,mm-mro.ts,department,varchar,department,true,false,
mro_budgets,mroBudgets,mm-mro.ts,periodYear,integer,period_year,true,false,
mro_budgets,mroBudgets,mm-mro.ts,periodMonth,integer,period_month,true,false,
mro_budgets,mroBudgets,mm-mro.ts,budgetAmount,numericMoney,budget_amount,true,false,
mro_budgets,mroBudgets,mm-mro.ts,spentAmount,numericMoney,spent_amount,true,false,
mro_budgets,mroBudgets,mm-mro.ts,remainingAmount,numericMoney,remaining_amount,true,false,
mro_budgets,mroBudgets,mm-mro.ts,currency,varchar,currency,true,false,
mro_budgets,mroBudgets,mm-mro.ts,status,varchar,status,true,false,
mro_budgets,mroBudgets,mm-mro.ts,createdAt,timestamp,created_at,true,false,
purchase_order_items,purchaseOrderItems,mm-purchase.ts,id,serial,id,false,true,
purchase_order_items,purchaseOrderItems,mm-purchase.ts,poId,integer,po_id,true,false,purchaseOrders.id
purchase_order_items,purchaseOrderItems,mm-purchase.ts,rawMaterialId,integer,raw_material_id,true,false,rawMaterials.id
purchase_order_items,purchaseOrderItems,mm-purchase.ts,quantity,numericMoney,quantity,true,false,
purchase_order_items,purchaseOrderItems,mm-purchase.ts,unit,varchar,unit,true,false,
purchase_order_items,purchaseOrderItems,mm-purchase.ts,totalPrice,numericMoney,total_price,true,false,
purchase_order_items,purchaseOrderItems,mm-purchase.ts,createdAt,timestamp,created_at,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,id,serial,id,false,true,
goods_receipts,goodsReceipts,mm-purchase.ts,receiptNumber,varchar,receipt_number,true,false,
goods_receipts,goodsReceipts,mm-purchase.ts,receiptDate,varchar,receipt_date,true,false,
goods_receipts,goodsReceipts,mm-purchase.ts,supplierName,text,supplier_name,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,warehouseId,varchar,warehouse_id,false,false,warehouses.id
goods_receipts,goodsReceipts,mm-purchase.ts,purchaseOrderId,varchar,purchase_order_id,false,false,purchaseOrders.id
goods_receipts,goodsReceipts,mm-purchase.ts,status,varchar,status,true,false,
goods_receipts,goodsReceipts,mm-purchase.ts,totalValue,numericMoney,total_value,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,qcRequiredItems,integer,qc_required_items,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,qcPassedItems,integer,qc_passed_items,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,receivedBy,varchar,received_by,false,false,users.id
goods_receipts,goodsReceipts,mm-purchase.ts,qcBy,varchar,qc_by,false,false,users.id
goods_receipts,goodsReceipts,mm-purchase.ts,notes,text,notes,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,invoiceNumber,varchar,invoice_number,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,invoiceDate,varchar,invoice_date,false,false,
goods_receipts,goodsReceipts,mm-purchase.ts,createdAt,timestamp,created_at,true,false,
goods_receipts,goodsReceipts,mm-purchase.ts,receivedAt,timestamp,received_at,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,id,serial,id,false,true,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,receiptId,integer,receipt_id,true,false,goodsReceipts.id
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,orderedQuantity,numericMoney,ordered_quantity,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,receivedQuantity,numericMoney,received_quantity,true,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,acceptedQuantity,numericMoney,accepted_quantity,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,rejectedQuantity,numericMoney,rejected_quantity,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,unitCost,numericMoney,unit_cost,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,totalCost,numericMoney,total_cost,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,batchNumber,varchar,batch_number,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,expiryDate,varchar,expiry_date,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,qcStatus,varchar,qc_status,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,qcDate,varchar,qc_date,false,false,
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,binId,varchar,bin_id,false,false,warehouseBins.id
goods_receipt_lines,goodsReceiptLines,mm-purchase.ts,createdAt,timestamp,created_at,true,false,
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,id,serial,id,false,true,
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,grId,integer,gr_id,true,false,goodsReceipts.id
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,rawMaterialId,integer,raw_material_id,true,false,rawMaterials.id
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,orderedQty,numericMoney,ordered_qty,true,false,
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,receivedQty,numericMoney,received_qty,true,false,
goods_receipt_items,goodsReceiptItems,mm-purchase.ts,unit,varchar,unit,true,false,
goods_issues,goodsIssues,mm-purchase.ts,id,serial,id,false,true,
goods_issues,goodsIssues,mm-purchase.ts,giNumber,varchar,gi_number,true,false,
goods_issues,goodsIssues,mm-purchase.ts,issueDate,varchar,issue_date,true,false,
goods_issues,goodsIssues,mm-purchase.ts,issuedBy,varchar,issued_by,false,false,users.id
goods_issues,goodsIssues,mm-purchase.ts,createdAt,timestamp,created_at,true,false,
goods_issue_items,goodsIssueItems,mm-purchase.ts,id,serial,id,false,true,
goods_issue_items,goodsIssueItems,mm-purchase.ts,giId,integer,gi_id,true,false,goodsIssues.id
goods_issue_items,goodsIssueItems,mm-purchase.ts,rawMaterialId,integer,raw_material_id,true,false,rawMaterials.id
goods_issue_items,goodsIssueItems,mm-purchase.ts,quantity,numericMoney,quantity,true,false,
goods_issue_items,goodsIssueItems,mm-purchase.ts,unit,varchar,unit,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,id,serial,id,false,true,
raw_materials,rawMaterials,mm-raw-materials.ts,code,varchar,code,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,nameRu,text,name_ru,false,false,
raw_materials,rawMaterials,mm-raw-materials.ts,category,varchar,category,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,vendorId,varchar,vendor_id,false,false,vendors.id
raw_materials,rawMaterials,mm-raw-materials.ts,warehouseId,varchar,warehouse_id,false,false,warehouses.id
raw_materials,rawMaterials,mm-raw-materials.ts,description,text,description,false,false,
raw_materials,rawMaterials,mm-raw-materials.ts,isActive,boolean,is_active,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,createdAt,timestamp,created_at,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,updatedAt,timestamp,updated_at,true,false,
raw_materials,rawMaterials,mm-raw-materials.ts,deletedAt,timestamp,deleted_at,false,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,id,serial,id,false,true,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,invoiceNumber,varchar,invoice_number,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,invoiceDate,varchar,invoice_date,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,vendorId,varchar,vendor_id,false,false,vendors.id
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,totalAmount,numericMoney,total_amount,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,paidAmount,numericMoney,paid_amount,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,paymentStatus,varchar,payment_status,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,createdBy,integer,created_by,false,false,users.id
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,createdAt,timestamp,created_at,true,false,
purchase_invoices,purchaseInvoices,mm-raw-materials.ts,updatedAt,timestamp,updated_at,true,false,
vendors,vendors,mm-raw-materials.ts,id,serial,id,false,true,
vendors,vendors,mm-raw-materials.ts,vendorCode,varchar,vendor_code,true,false,
vendors,vendors,mm-raw-materials.ts,name,text,name,true,false,
vendors,vendors,mm-raw-materials.ts,nameRu,text,name_ru,false,false,
vendors,vendors,mm-raw-materials.ts,address,text,address,false,false,
vendors,vendors,mm-raw-materials.ts,phone,varchar,phone,false,false,
vendors,vendors,mm-raw-materials.ts,email,varchar,email,false,false,
vendors,vendors,mm-raw-materials.ts,taxId,varchar,tax_id,false,false,
vendors,vendors,mm-raw-materials.ts,paymentTerms,varchar,payment_terms,false,false,
vendors,vendors,mm-raw-materials.ts,createdAt,timestamp,created_at,true,false,
vendors,vendors,mm-raw-materials.ts,deletedAt,timestamp,deleted_at,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,id,serial,id,false,true,
purchase_orders,purchaseOrders,mm-raw-materials.ts,poNumber,varchar,po_number,true,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,vendorId,integer,vendor_id,true,false,vendors.id
purchase_orders,purchaseOrders,mm-raw-materials.ts,orderDate,varchar,order_date,true,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,currency,varchar,currency,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,createdBy,integer,created_by,false,false,users.id
purchase_orders,purchaseOrders,mm-raw-materials.ts,createdAt,timestamp,created_at,true,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,deletedAt,timestamp,deleted_at,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,approvedAt,timestamp,approved_at,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,goodsReceivedBy,integer,goods_received_by,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,goodsReceivedAt,timestamp,goods_received_at,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,invoiceMatched,boolean,invoice_matched,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,threeWayMatched,boolean,three_way_matched,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,notes,text,notes,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,updatedAt,timestamp,updated_at,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,supplierId,varchar,supplier_id,false,false,
purchase_orders,purchaseOrders,mm-raw-materials.ts,receivedBy,integer,received_by,false,false,
ow_orders,owOrders,order-workflow-schema.ts,id,uuid,id,false,true,
ow_orders,owOrders,order-workflow-schema.ts,orderNumber,text,order_number,true,false,
ow_orders,owOrders,order-workflow-schema.ts,customerId,integer,customer_id,false,false,
ow_orders,owOrders,order-workflow-schema.ts,customerTier,text,customer_tier,true,false,
ow_orders,owOrders,order-workflow-schema.ts,status,text,status,true,false,
ow_orders,owOrders,order-workflow-schema.ts,stateVersion,integer,state_version,true,false,
ow_orders,owOrders,order-workflow-schema.ts,totalAmount,numeric,total_amount,true,false,
ow_orders,owOrders,order-workflow-schema.ts,currency,text,currency,true,false,
ow_orders,owOrders,order-workflow-schema.ts,assignedSalesManager,integer,assigned_sales_manager,false,false,
ow_orders,owOrders,order-workflow-schema.ts,estimatedDeliveryAt,timestamp,estimated_delivery_at,false,false,
ow_orders,owOrders,order-workflow-schema.ts,actualDeliveryAt,timestamp,actual_delivery_at,false,false,
ow_orders,owOrders,order-workflow-schema.ts,tenantId,uuid,tenant_id,false,false,
ow_orders,owOrders,order-workflow-schema.ts,customerApproved,boolean,customer_approved,true,false,
ow_orders,owOrders,order-workflow-schema.ts,techCardConfirmedAt,timestamp,tech_card_confirmed_at,false,false,
ow_orders,owOrders,order-workflow-schema.ts,customerSignatureUrl,text,customer_signature_url,false,false,
ow_orders,owOrders,order-workflow-schema.ts,createdAt,timestamp,created_at,false,false,
ow_orders,owOrders,order-workflow-schema.ts,updatedAt,timestamp,updated_at,false,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,id,uuid,id,false,true,
ow_order_lines,owOrderLines,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_order_lines,owOrderLines,order-workflow-schema.ts,sku,text,sku,true,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,description,text,description,false,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,qty,numeric,qty,true,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,unitPrice,numeric,unit_price,true,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,discountPercent,numeric,discount_percent,true,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,sumNet,numeric,sum_net,false,false,
ow_order_lines,owOrderLines,order-workflow-schema.ts,techCardId,uuid,tech_card_id,false,false,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,id,uuid,id,false,true,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,fields,jsonb,fields,true,false,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,aiAutofillConfidence,numeric,ai_autofill_confidence,false,false,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,completenessScore,numeric,completeness_score,true,false,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,completedBy,integer,completed_by,false,false,
ow_order_surveys,owOrderSurveys,order-workflow-schema.ts,completedAt,timestamp,completed_at,false,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,id,uuid,id,false,true,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_order_samples,owOrderSamples,order-workflow-schema.ts,iteration,integer,iteration,true,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,requestedAt,timestamp,requested_at,false,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,producedAt,timestamp,produced_at,false,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,customerDecision,text,customer_decision,false,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,feedback,jsonb,feedback,false,false,
ow_order_samples,owOrderSamples,order-workflow-schema.ts,rejectionReason,text,rejection_reason,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,id,uuid,id,false,true,
ow_contracts,owContracts,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_contracts,owContracts,order-workflow-schema.ts,contractNumber,text,contract_number,true,false,
ow_contracts,owContracts,order-workflow-schema.ts,signedAt,timestamp,signed_at,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,fileUrl,text,file_url,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,templateId,uuid,template_id,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,aiGenerated,boolean,ai_generated,true,false,
ow_contracts,owContracts,order-workflow-schema.ts,signedByCustomerAt,timestamp,signed_by_customer_at,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,signedByCompanyAt,timestamp,signed_by_company_at,false,false,
ow_contracts,owContracts,order-workflow-schema.ts,version,integer,version,true,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,id,uuid,id,false,true,
ow_tech_cards,owTechCards,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_tech_cards,owTechCards,order-workflow-schema.ts,orderLineId,uuid,order_line_id,false,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,version,integer,version,true,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,parentId,uuid,parent_id,false,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,status,text,status,true,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,content,jsonb,content,true,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,aiGeneratedFrom,uuid,ai_generated_from,false,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,approvedBy,integer,approved_by,false,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,approvedAt,timestamp,approved_at,false,false,
ow_tech_cards,owTechCards,order-workflow-schema.ts,immutableAfterApproval,boolean,immutable_after_approval,true,false,
ow_molds,owMolds,order-workflow-schema.ts,id,uuid,id,false,true,
ow_molds,owMolds,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_molds,owMolds,order-workflow-schema.ts,vendor,text,vendor,true,false,
ow_molds,owMolds,order-workflow-schema.ts,orderSentAt,timestamp,order_sent_at,false,false,
ow_molds,owMolds,order-workflow-schema.ts,expectedAt,timestamp,expected_at,false,false,
ow_molds,owMolds,order-workflow-schema.ts,receivedAt,timestamp,received_at,false,false,
ow_molds,owMolds,order-workflow-schema.ts,status,text,status,true,false,
ow_molds,owMolds,order-workflow-schema.ts,rejectReason,text,reject_reason,false,false,
ow_molds,owMolds,order-workflow-schema.ts,photoProofUrl,text,photo_proof_url,false,false,
ow_cliches,owCliches,order-workflow-schema.ts,id,uuid,id,false,true,
ow_cliches,owCliches,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_cliches,owCliches,order-workflow-schema.ts,clicheType,text,cliche_type,true,false,
ow_cliches,owCliches,order-workflow-schema.ts,vendor,text,vendor,true,false,
ow_cliches,owCliches,order-workflow-schema.ts,orderSentAt,timestamp,order_sent_at,false,false,
ow_cliches,owCliches,order-workflow-schema.ts,arrivedAt,timestamp,arrived_at,false,false,
ow_cliches,owCliches,order-workflow-schema.ts,positionedOnFilm,boolean,positioned_on_film,true,false,
ow_cliches,owCliches,order-workflow-schema.ts,readyForFlexo,boolean,ready_for_flexo,true,false,
ow_cliches,owCliches,order-workflow-schema.ts,status,text,status,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,id,uuid,id,false,true,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,materialId,text,material_id,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,qtyRequired,numeric,qty_required,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,qtyReserved,numeric,qty_reserved,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,qtyIssued,numeric,qty_issued,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,labPassed,boolean,lab_passed,true,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,labPassedAt,timestamp,lab_passed_at,false,false,
ow_material_requirements,owMaterialRequirements,order-workflow-schema.ts,status,text,status,true,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,id,uuid,id,false,true,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,orderId,uuid,order_id,true,false,owOrders.id
ow_production_plans,owProductionPlans,order-workflow-schema.ts,machineId,text,machine_id,true,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,plannedStart,timestamp,planned_start,true,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,plannedEnd,timestamp,planned_end,true,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,priority,integer,priority,true,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,aiOptimizerVersion,text,ai_optimizer_version,false,false,
ow_production_plans,owProductionPlans,order-workflow-schema.ts,createdAt,timestamp,created_at,false,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,id,uuid,id,false,true,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,productionPlanId,uuid,production_plan_id,true,false,owProductionPlans.id
ow_work_orders,owWorkOrders,order-workflow-schema.ts,orderLineId,uuid,order_line_id,false,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,machineId,text,machine_id,true,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,operatorId,integer,operator_id,false,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,status,text,status,true,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,qtyTarget,numeric,qty_target,true,false,
ow_work_orders,owWorkOrders,order-workflow-schema.ts,qtyGood,numeric,qty_good,true,false,
